# Chunk-averaged data for fix chunk and group B
# Timestep Number-of-chunks Total-count
# Chunk OrigID Coord1 Ncount c_ke1 temp c_stress4[1] c_displace1[1] c_disp c_stress5[1]
100100 173 3444
  30 33 68.8061 24 0.001348 10.4285 180010 0.302201 12.2195 180010
  31 34 70.8061 24 0.000755916 5.84802 186094 0.28675 12.2164 186094
  32 35 72.8061 13.51 0.000676212 5.23141 189188 0.275352 12.5949 189188
  33 36 74.8061 22.49 0.00202316 15.6518 145244 0.281057 11.985 145244
  34 37 76.8061 24 0.000910387 7.04306 100473 0.277995 12.2126 100473
  35 38 78.8061 12.57 0.00118019 9.13033 51782.4 0.272986 12.3931 51782.4
  36 39 80.8061 23.43 0.000725203 5.61041 946.153 0.267332 12.1169 946.153
  37 40 82.8061 24 0.000843797 6.5279 -50462.6 0.258467 12.2135 -50462.6
  38 41 84.8061 12 0.00150994 11.6814 -83193.7 0.258974 12.2127 -83193.7
  39 42 86.8061 24 0.000907589 7.02141 -96337.8 0.258545 12.2124 -96337.8
  40 43 88.8061 24 0.00212948 16.4744 -147557 0.256329 12.2121 -147557
  41 44 90.8061 12.29 0.000696598 5.38912 -161735 0.247672 12.0399 -161735
  42 45 92.8061 23.71 0.000876742 6.78277 -169360 0.226534 12.3004 -169360
  43 46 94.8061 24 0.00145886 11.2862 -166352 0.198172 12.2117 -166352
  44 47 96.8061 24 0.000518921 4.01455 -159168 0.169011 12.2132 -159168
  45 48 98.8061 12 0.000547887 4.23864 -150580 0.150999 12.2146 -150580
  46 49 100.806 24 0.000448292 3.46813 -127366 0.147119 12.2158 -127366
  47 50 102.806 24 0.000408577 3.16089 -121364 0.156509 12.2153 -121364
  48 51 104.806 12 0.000417011 3.22614 -94783.9 0.170296 12.213 -94783.9
  49 52 106.806 24 0.000394797 3.05429 -79492.2 0.183853 12.2104 -79492.2
  50 53 108.806 23.51 0.000377018 2.91674 -67147.9 0.190784 12.0898 -67147.9
  51 54 110.806 12.49 0.000396344 3.06625 -33991.9 0.190156 12.4312 -33991.9
  52 55 112.806 24 0.000440078 3.40459 -35067 0.179445 12.2068 -35067
  53 56 114.806 24 0.000456485 3.53152 -27687.5 0.16684 12.205 -27687.5
  54 57 116.806 12 0.000433109 3.35068 -9105.68 0.163298 12.2047 -9105.68
  55 58 118.806 24 0.00042353 3.27657 -11023.5 0.168555 12.206 -11023.5
  56 59 120.806 23.97 0.00046312 3.58285 180.169 0.185537 12.2016 180.169
  57 60 122.806 12.03 0.000490104 3.79161 1816.67 0.202354 12.2244 1816.67
  58 61 124.806 24 0.000514557 3.98078 -4493.7 0.217028 12.2105 -4493.7
  59 62 126.806 21.19 0.000587283 4.54342 -20298.7 0.226682 12.1233 -20298.7
  60 63 128.806 14.81 0.000591725 4.57779 -52961.8 0.234423 12.3288 -52961.8
  61 64 130.806 24 0.000593504 4.59155 -88981.9 0.228566 12.2027 -88981.9
  62 65 132.806 17.68 0.000556801 4.3076 -153261 0.21906 12.5491 -153261
  63 66 134.806 18.32 0.00040628 3.14312 -163595 0.223638 11.8605 -163595
  64 67 136.806 24 0.000313233 2.42327 -223639 0.215325 12.197 -223639
  65 68 138.806 16.73 0.000248447 1.92207 -253369 0.206656 13.0362 -253369
  66 69 140.806 19.27 0.000327113 2.53065 -300746 0.21198 11.4671 -300746
  67 70 142.806 24 0.000400979 3.10211 -317616 0.200146 12.1941 -317616
  68 71 144.806 19.42 0.000484312 3.7468 -340261 0.187023 13.1145 -340261
  69 72 146.806 16.58 0.000629973 4.87368 -390799 0.187644 11.1049 -390799
  70 73 148.806 24 0.000684346 5.29433 -362639 0.175433 12.1768 -362639
  71 74 150.806 20.28 0.000805169 6.22906 -352842 0.165982 12.8168 -352842
  72 75 152.806 15.72 0.000992809 7.68071 -352124 0.165933 11.2981 -352124
  73 76 154.806 24 0.000942294 7.2899 -279285 0.156419 13.0534 -279285
  74 77 156.806 21.09 0.000905199 7.00292 -245952 0.144417 13.5233 -245952
  75 78 158.806 14.91 0.000967679 7.48629 -193320 0.138027 13.0645 -193320
  76 79 160.806 24 0.000697326 5.39475 -124072 0.123193 13.1345 -124072
  77 80 162.806 23.99 0.000393079 3.04099 -91961.9 0.108595 13.1179 -91961.9
  78 81 164.806 12.01 0.000294252 2.27643 -38495.9 0.100066 12.0498 -38495.9
  79 82 166.806 24 0.000342859 2.65247 13210.8 0.0967765 13.1137 13210.8
  80 83 168.806 19.52 0.000374792 2.89951 14203.1 0.0953699 12.9502 14203.1
  81 84 170.806 16.48 0.000288808 2.23432 -6026.15 0.10083 14.0964 -6026.15
  82 85 172.806 24 0.000279108 2.15927 37964.5 0.0984091 13.124 37964.5
  83 86 174.806 16.07 0.000174445 1.34957 17500.7 0.0903285 12.103 17500.7
  84 87 176.806 19.93 0.000157339 1.21723 -27917.2 0.0818107 13.3062 -27917.2
  85 88 178.806 24 0.000201964 1.56246 -31246.7 0.0583207 13.1214 -31246.7
  86 89 180.806 24 0.0002444 1.89076 -77273.4 0.0361441 13.1183 -77273.4
  87 90 182.806 12 0.000264993 2.05007 -160718 0.0232037 14.1841 -160718
  88 91 184.806 24 0.000287847 2.22688 -204547 0.0150792 13.1185 -204547
  89 92 186.806 24 0.000248982 1.92621 -232382 0.00899318 13.1195 -232382
  90 93 188.806 12 0.00022867 1.76907 -282784 0.00376863 12.0518 -282784
  91 94 190.806 24 0.000224693 1.7383 -306612 -0.00603653 13.117 -306612
  92 95 192.806 24 0.000192602 1.49003 -264674 -0.0236623 13.116 -264674
  93 96 194.806 12 0.000258767 2.00191 -240005 -0.0378468 14.1826 -240005
  94 97 196.806 24 0.000389751 3.01525 -237811 -0.0509624 13.1156 -237811
  95 98 198.806 24 0.000464383 3.59263 -190652 -0.064212 13.1144 -190652
  96 99 200.806 12 0.000436174 3.37439 -136376 -0.0699727 12.0471 -136376
  97 100 202.806 24 0.000342326 2.64835 -109039 -0.0731022 13.1136 -109039
  98 101 204.806 24 0.000166799 1.29041 -76516.3 -0.0767989 13.1134 -76516.3
  99 102 206.806 12 6.33592e-05 0.490168 -26218.5 -0.0796386 14.1799 -26218.5
  100 103 208.806 24 6.83709e-05 0.528941 24677 -0.0819543 13.1132 24677
  101 104 210.806 24 0.000142668 1.10373 58148.7 -0.0839533 13.1133 58148.7
  102 105 212.806 12 0.000180578 1.39701 71506.8 -0.0843863 12.0467 71506.8
  103 106 214.806 24 0.000179179 1.38619 88286.4 -0.0833287 13.1134 88286.4
  104 107 216.806 24 0.000150181 1.16185 105984 -0.0800833 13.1136 105984
  105 108 218.806 12 0.000125062 0.96752 113008 -0.0768336 14.1804 113008
  106 109 220.806 24 0.000114518 0.885952 118486 -0.0733715 13.1139 118486
  107 110 222.806 16.19 0.000112487 0.870237 118048 -0.0715623 12.561 118048
  108 111 224.806 19.81 0.000112356 0.869227 113919 -0.0658305 12.9201 113919
  109 112 226.806 24 8.67461e-05 0.671097 90662.7 -0.0661077 13.1145 90662.7
  110 113 228.806 12 6.98572e-05 0.540439 56773 -0.0670636 14.1813 56773
  111 114 230.806 24 0.000102673 0.794309 -413.26 -0.070563 13.1148 -413.26
  112 115 232.806 24 0.000254323 1.96753 -94270.9 -0.0781778 13.1151 -94270.9
  113 116 234.806 12 0.000350726 2.71334 -150682 -0.0846992 12.0486 -150682
  114 117 236.806 24 0.000349647 2.70499 -173473 -0.0893894 13.1155 -173473
  115 118 238.806 24 0.000274477 2.12344 -175173 -0.0905765 13.1157 -175173
  116 119 240.806 12 0.000196091 1.51703 -162538 -0.0876908 14.1826 -162538
  117 120 242.806 24 0.000107078 0.828395 -124099 -0.0827692 13.1161 -124099
  118 121 244.806 24 5.53211e-05 0.427983 -39641.5 -0.0768132 13.1164 -39641.5
  119 122 246.806 12 0.000163893 1.26793 35028.4 -0.0745499 12.05 35028.4
  120 123 248.806 24 0.00036763 2.84411 109659 -0.0749248 13.1169 109659
  121 124 250.806 24 0.000612728 4.74027 202361 -0.0765139 13.1173 202361
  122 125 252.806 12 0.000744027 5.75605 253525 -0.0758936 14.1842 253525
  123 126 254.806 24 0.000843785 6.52781 268810 -0.0709964 13.1178 268810
  124 127 256.806 24 0.000854167 6.60813 264480 -0.0577185 13.1182 264480
  125 128 258.806 12 0.000801525 6.20087 273666 -0.043054 12.0519 273666
  126 129 260.806 24 0.000823315 6.36944 318944 -0.0249896 13.1189 318944
  127 130 262.806 24 0.000903295 6.9882 411643 0.000891788 13.1193 411643
  128 131 264.806 12 0.000940116 7.27306 460865 0.0195082 14.1863 460865
  129 132 266.806 24 0.000952069 7.36553 426701 0.0346264 13.1199 426701
  130 133 268.806 24 0.000951436 7.36063 262179 0.0474301 13.1204 262179
  131 134 270.806 12 0.000816181 6.31425 101069 0.0511928 12.0541 101069
  132 135 272.806 24 0.000566993 4.38645 -22338.9 0.0506912 13.1211 -22338.9
  133 136 274.806 24 0.000419796 3.24769 -88815.6 0.0475057 13.1216 -88815.6
  134 137 276.806 12 0.000339811 2.62889 -60236.5 0.0455426 14.1887 -60236.5
  135 138 278.806 24 0.000269233 2.08287 24752.9 0.0467963 13.1224 24752.9
  136 139 280.806 24 0.000201468 1.55863 142850 0.0536029 13.1229 142850
  137 140 282.806 12 0.000171929 1.3301 192277 0.0617594 12.0566 192277
  138 141 284.806 24 0.000152755 1.18177 188435 0.0706445 13.1237 188435
  139 142 286.806 24 9.6322e-05 0.74518 147376 0.0796501 13.1243 147376
  140 143 288.806 12 5.2499e-05 0.40615 114137 0.0829771 14.1914 114137
  141 144 290.806 24 3.33977e-05 0.258376 97271 0.0836862 13.1251 97271
  142 145 292.806 24 3.28035e-05 0.253779 98468.2 0.0840684 13.1257 98468.2
  143 146 294.806 12 4.09766e-05 0.317009 111116 0.0857396 12.0595 111116
  144 147 296.806 24 5.30957e-05 0.410766 122443 0.0900169 13.1266 122443
  145 148 298.806 24 4.75919e-05 0.368187 118725 0.0985255 13.1272 118725
  146 149 300.806 12 4.30602e-05 0.333128 91756.9 0.105437 14.1943 91756.9
  147 150 302.806 24 8.69905e-05 0.672988 24132.7 0.110341 13.1281 24132.7
  148 151 304.806 24 0.000440171 3.40531 -153696 0.11219 13.1286 -153696
  149 152 306.806 12 0.00119908 9.27645 -371516 0.109537 12.0624 -371516
  150 153 308.806 24 0.0025402 19.6518 -648154 0.102209 13.1295 -648154
  151 154 310.806 24 0.00420332 32.5183 -981381 0.0863015 13.1301 -981381
  152 155 312.806 12 0.00484824 37.5076 -1.13619e+06 0.071082 14.1973 -1.13619e+06
  153 156 314.806 24 0.00494169 38.2306 -1.16723e+06 0.054698 13.1311 -1.16723e+06
  154 157 316.806 24 0.00439178 33.9763 -1.04278e+06 0.0336964 13.1317 -1.04278e+06
  155 158 318.806 12 0.00332766 25.7439 -838428 0.0199574 12.0656 -838428
  156 159 320.806 24 0.00190402 14.7302 -585268 0.00955193 13.1327 -585268
  157 160 322.806 24 0.000595609 4.60784 -302162 0.00044147 13.1334 -302162
  158 161 324.806 12 0.00022127 1.71182 -169722 -0.0034277 14.2006 -169722
  159 162 326.806 24 0.000121238 0.937941 -104650 -0.0051622 13.1345 -104650
  160 163 328.806 24 5.62295e-05 0.43501 -66348.2 -0.00530937 13.1352 -66348.2
  161 164 330.806 12 1.91452e-05 0.148114 -55696.2 -0.0041294 12.0691 -55696.2
  162 165 332.806 24 8.177e-06 0.06326 -52131.7 -0.00213241 13.1362 -52131.7
  163 166 334.806 24 4.10009e-05 0.317197 -50985.5 0.00085344 13.1369 -50985.5
  164 167 336.806 12 8.60464e-05 0.665684 -51272.5 0.00283665 14.2041 -51272.5
  165 168 338.806 24 0.000115615 0.894437 -52050.1 0.00414665 13.138 -52050.1
  166 169 340.806 24 0.000111842 0.865244 -53118 0.00488372 13.1386 -53118
  167 170 342.806 12 8.19925e-05 0.634322 -53928.3 0.00483184 12.0725 -53928.3
  168 171 344.806 24 4.51408e-05 0.349224 -54645.5 0.00444106 13.1397 -54645.5
  169 172 346.806 24 1.06009e-05 0.0820119 -55455.2 0.00370236 13.1403 -55455.2
  170 173 348.806 12 1.08141e-06 0.00836615 -55919.4 0.00301577 14.2075 -55919.4
  171 174 350.806 24 1.23845e-06 0.00958108 -56333.9 0.00220203 13.1414 -56333.9
  172 175 352.806 24 1.56915e-06 0.0121395 -56993.1 0.00111741 13.1421 -56993.1
  173 176 354.806 12 1.19134e-06 0.00921662 -59209.8 0.000427792 12.0759 -59209.8
102900 173 3444
  1 4 10.8061 0 0 0 0 0 0 0
  2 5 12.8061 24 0.00827462 64.0152 -29463.2 1.34627 12.2195 -29463.2
  3 6 14.8061 24 0.00522966 40.4584 -13293.5 1.124 12.2177 -13293.5
  4 7 16.8061 13.25 0.00333874 25.8296 41726 0.956047 12.2316 41726
  5 8 18.8061 22.75 0.00364488 28.198 -13855.9 0.845374 12.2091 -13855.9
  6 9 20.8061 24 0.00276849 21.418 16756.2 0.711116 12.2207 16756.2
  7 10 22.8061 24 0.0021923 16.9603 18947.3 0.658526 12.2236 18947.3
  8 11 24.8061 12 0.00186228 14.4072 36810.5 0.654382 12.2261 36810.5
  9 12 26.8061 24 0.00254799 19.7121 39114.5 0.660728 12.2287 39114.5
  10 13 28.8061 24 0.00398456 30.8259 37319.1 0.655208 12.2302 37319.1
  11 14 30.8061 12 0.00542639 41.9804 44481 0.629381 12.2289 44481
  12 15 32.8061 24 0.0051162 39.5807 42208.7 0.588879 12.2256 42208.7
  13 16 34.8061 24 0.00304814 23.5814 27507.2 0.547515 12.2212 27507.2
  14 17 36.8061 12 0.00127288 9.84744 22923.8 0.537772 12.2193 22923.8
  15 18 38.8061 24 0.00198924 15.3895 26606 0.537743 12.2194 26606
  16 19 40.8061 24 0.00536892 41.5358 24511.8 0.520269 12.2217 24511.8
  17 20 42.8061 12 0.00791513 61.2341 18174.6 0.488858 12.224 18174.6
  18 21 44.8061 24 0.00727311 56.2672 13137.8 0.462166 12.2261 13137.8
  19 22 46.8061 24 0.00170622 13.1999 6168.98 0.455357 12.2281 6168.98
  20 23 48.8061 12 0.00261565 20.2355 11136.8 0.446911 12.2281 11136.8
  21 24 50.8061 24 0.00573225 44.3466 16152.7 0.408415 12.2262 16152.7
  22 25 52.8061 24 0.0070612 54.6278 14661.3 0.334269 12.2221 14661.3
  23 26 54.8061 19.22 0.0018588 14.3803 30617.2 0.296746 12.5834 30617.2
  24 27 56.8061 16.78 0.00431204 33.3594 21504.1 0.306681 11.7995 21504.1
  25 28 58.8061 24 0.00603524 46.6906 44994.9 0.30462 12.2168 44994.9
  26 29 60.8061 14.44 0.0022789 17.6303 56089 0.299908 13.5278 56089
  27 30 62.8061 21.56 0.000900967 6.97019 60473.3 0.306435 11.3396 60473.3
  28 31 64.8061 24 0.00326967 25.2952 60855.2 0.304577 12.2197 60855.2
  29 32 66.8061 12 0.00131814 10.1976 68997 0.306328 12.2219 68997
  30 33 68.8061 24 0.000834141 6.45319 69004.6 0.303871 12.2234 69004.6
  31 34 70.8061 24 0.00134051 10.3707 83534.9 0.286413 12.2233 83534.9
  32 35 72.8061 16.55 0.000650067 5.02914 84519.3 0.261923 13.9346 84519.3
  33 36 74.8061 19.45 0.00105585 8.16842 115247 0.266455 10.7605 115247
  34 37 76.8061 24 0.00235342 18.2069 115887 0.260688 12.2159 115887
  35 38 78.8061 16.05 0.000477713 3.69575 115197 0.253551 13.3953 115197
  36 39 80.8061 19.95 0.000610726 4.72478 125525 0.261138 11.2633 125525
  37 40 82.8061 24 0.000733245 5.67263 102793 0.254466 12.2127 102793
  38 41 84.8061 12.44 0.000684759 5.29752 97332.3 0.255399 12.4121 97332.3
  39 42 86.8061 23.56 0.000820436 6.34717 63415.4 0.259471 12.1085 63415.4
  40 43 88.8061 24 0.00125181 9.68444 32696.5 0.256692 12.2134 32696.5
  41 44 90.8061 12 0.00244588 18.9221 -12175 0.254727 12.2125 -12175
  42 45 92.8061 24 0.000603361 4.66781 -64867.4 0.24091 12.2121 -64867.4
  43 46 94.8061 24 0.000887863 6.8688 -93471.5 0.205376 12.2118 -93471.5
  44 47 96.8061 20.54 0.00107542 8.31978 -140254 0.179361 13.4795 -140254
  45 48 98.8061 15.46 0.000378576 2.92879 -157589 0.174462 10.5265 -157589
  46 49 100.806 24 0.000402668 3.11518 -187799 0.161465 12.2118 -187799
  47 50 102.806 23.81 0.000441937 3.41897 -203474 0.169758 12.2806 -203474
  48 51 104.806 12.19 0.000529632 4.09741 -208458 0.183088 12.0834 -208458
  49 52 106.806 24 0.000606026 4.68842 -213604 0.193451 12.2156 -213604
  50 53 108.806 23.91 0.000707342 5.47223 -190895 0.197747 12.2522 -190895
  51 54 110.806 12.09 0.000752956 5.82512 -192867 0.192388 12.1382 -192867
  52 55 112.806 24 0.000691568 5.3502 -173547 0.179929 12.2096 -173547
  53 56 114.806 24 0.000584188 4.51947 -144492 0.164992 12.2077 -144492
  54 57 116.806 12 0.000539924 4.17704 -144552 0.159398 12.2071 -144552
  55 58 118.806 24 0.000447165 3.45942 -112897 0.16285 12.2061 -112897
  56 59 120.806 23.73 0.000325354 2.51705 -87239.9 0.177761 12.1397 -87239.9
  57 60 122.806 12.27 0.000294041 2.2748 -81125.6 0.193893 12.3295 -81125.6
  58 61 124.806 24 0.000340041 2.63067 -59439.7 0.206531 12.2058 -59439.7
  59 62 126.806 21.05 0.000424875 3.28698 -42072.2 0.212871 11.6244 -42072.2
  60 63 128.806 14.95 0.000414138 3.20391 -42362.8 0.224641 13.0319 -42362.8
  61 64 130.806 24 0.000460178 3.56009 -23823.8 0.217174 12.2098 -23823.8
  62 65 132.806 19.47 0.000501939 3.88317 7008.67 0.209285 11.2371 7008.67
  63 66 134.806 16.53 0.000492936 3.81352 -48124.1 0.218153 13.3481 -48124.1
  64 67 136.806 24 0.000488378 3.77826 -31822.9 0.213115 12.2011 -31822.9
  65 68 138.806 14.56 0.0004503 3.48368 -43424.7 0.210497 11.6157 -43424.7
  66 69 140.806 21.44 0.000413425 3.1984 -96316.9 0.21502 12.5924 -96316.9
  67 70 142.806 24 0.000434115 3.35846 -141080 0.209414 12.196 -141080
  68 71 144.806 13.35 0.000419467 3.24514 -187905 0.202364 12.4214 -187905
  69 72 146.806 22.65 0.000394441 3.05152 -211630 0.201314 12.0617 -211630
  70 73 148.806 24 0.000332076 2.56905 -268756 0.194335 12.1925 -268756
  71 74 150.806 13.38 0.00027952 2.16246 -281253 0.188006 12.4553 -281253
  72 75 152.806 22.62 0.000359342 2.77999 -319517 0.187344 12.027 -319517
  73 76 154.806 24 0.000674194 5.21579 -359946 0.177418 12.1724 -359946
  74 77 156.806 13.66 0.000863348 6.67915 -356981 0.164843 12.6754 -356981
  75 78 158.806 22.34 0.000982373 7.59997 -380664 0.155847 11.825 -380664
  76 79 160.806 24 0.000988919 7.65061 -386396 0.134782 13.1854 -386396
  77 80 162.806 22.67 0.000896632 6.93664 -326513 0.113984 13.3447 -326513
  78 81 164.806 13.33 0.000871407 6.7415 -330016 0.105038 11.8751 -330016
  79 82 166.806 24 0.000714207 5.52535 -286679 0.0935928 13.1291 -286679
  80 83 168.806 24 0.000453073 3.50513 -195698 0.087704 13.1153 -195698
  81 84 170.806 12 0.00031687 2.45141 -158605 0.0861283 14.178 -158605
  82 85 172.806 24 0.000232825 1.80122 -131545 0.0825464 13.1126 -131545
  83 86 174.806 23.68 0.000205887 1.59281 -39636.7 0.0720442 13.0983 -39636.7
  84 87 176.806 12.32 0.000210074 1.6252 2833.83 0.0606297 12.1192 2833.83
  85 88 178.806 24 0.000234231 1.81209 -9999.12 0.0437698 13.123 -9999.12
  86 89 180.806 24 0.000342322 2.64832 24069 0.0234709 13.1234 24069
  87 90 182.806 12 0.000419633 3.24642 46285.9 0.0139095 14.1887 46285.9
  88 91 184.806 24 0.000346701 2.68219 9647.46 0.0101826 13.1195 9647.46
  89 92 186.806 24 0.000237259 1.83552 -16810.6 0.00895939 13.1166 -16810.6
  90 93 188.806 12 0.000155485 1.20289 -5385.42 0.00855678 12.0492 -5385.42
  91 94 190.806 24 9.45392e-05 0.731387 -48351.8 0.00516926 13.1168 -48351.8
  92 95 192.806 24 0.000144351 1.11675 -138681 -0.00599118 13.1175 -138681
  93 96 194.806 12 0.000250442 1.93751 -168788 -0.0173132 14.183 -168788
  94 97 196.806 24 0.000376472 2.91251 -199418 -0.0281332 13.1148 -199418
  95 98 198.806 24 0.000536679 4.15193 -277410 -0.0409533 13.1143 -277410
  96 99 200.806 12 0.000567435 4.38987 -301405 -0.0493288 12.048 -301405
  97 100 202.806 24 0.000448535 3.47002 -274603 -0.0559058 13.1149 -274603
  98 101 204.806 24 0.000291599 2.25591 -257706 -0.0635934 13.1145 -257706
  99 102 206.806 12 0.000219572 1.69868 -253640 -0.069869 14.181 -253640
  100 103 208.806 24 0.00015901 1.23015 -212982 -0.0762818 13.1146 -212982
  101 104 210.806 24 0.00016489 1.27565 -147724 -0.083235 13.1148 -147724
  102 105 212.806 12 0.000195524 1.51264 -124165 -0.0871339 12.0481 -124165
  103 106 214.806 24 0.000170274 1.3173 -98370.1 -0.0898751 13.1149 -98370.1
  104 107 216.806 24 9.60729e-05 0.743252 -32135.1 -0.0912753 13.1151 -32135.1
  105 108 218.806 12 6.93924e-05 0.536843 17319.2 -0.09052 14.1819 17319.2
  106 109 220.806 24 6.73786e-05 0.521263 45364.8 -0.0887635 13.1154 45364.8
  107 110 222.806 24 6.99991e-05 0.541537 72530.7 -0.086193 13.1156 72530.7
  108 111 224.806 12 7.18612e-05 0.555942 91326.6 -0.0845803 12.0491 91326.6
  109 112 226.806 24 8.96701e-05 0.693718 105932 -0.0839879 13.1159 105932
  110 113 228.806 12 0.000124056 0.959736 117086 -0.0846294 14.1828 117086
  111 114 230.806 24 0.000181663 1.40541 125008 -0.086794 13.1163 125008
  112 115 232.806 24 0.000254826 1.97142 131086 -0.0904252 13.1165 131086
  113 116 234.806 12 0.000282166 2.18293 129071 -0.092217 12.0501 129071
  114 117 236.806 24 0.000257793 1.99437 118466 -0.0912253 13.1169 118466
  115 118 238.806 24 0.000156487 1.21064 84856.3 -0.0849821 13.1172 84856.3
  116 119 240.806 12 7.92386e-05 0.613016 34850.7 -0.0774604 14.1841 34850.7
  117 120 242.806 24 9.11911e-05 0.705485 -35613.6 -0.0700428 13.1176 -35613.6
  118 121 244.806 24 0.000173127 1.33937 -114067 -0.0645851 13.1179 -114067
  119 122 246.806 12 0.000220991 1.70966 -144944 -0.0653209 12.0514 -144944
  120 123 248.806 24 0.000278032 2.15095 -155457 -0.0707288 13.1183 -155457
  121 124 250.806 24 0.000363797 2.81446 -150288 -0.0811799 13.1186 -150288
  122 125 252.806 12 0.000391735 3.03059 -121779 -0.0882802 14.1855 -121779
  123 126 254.806 24 0.000399453 3.0903 -61242.5 -0.0906814 13.1191 -61242.5
  124 127 256.806 24 0.000509956 3.94519 37627.4 -0.0847891 13.1195 37627.4
  125 128 258.806 12 0.000615143 4.75895 114858 -0.0738493 12.0531 114858
  126 129 260.806 24 0.00059677 4.61681 189972 -0.0584779 13.1201 189972
  127 130 262.806 24 0.000446348 3.4531 264271 -0.0363603 13.1205 264271
  128 131 264.806 12 0.000373168 2.88696 284006 -0.0214187 14.1875 284006
  129 132 266.806 24 0.000408611 3.16115 278558 -0.0103588 13.1212 278558
  130 133 268.806 24 0.000573858 4.43956 287218 -0.000476587 13.1216 287218
  131 134 270.806 12 0.000791262 6.12147 328701 0.00514073 12.0552 328701
  132 135 272.806 24 0.0010968 8.48518 400533 0.0112879 13.1222 400533
  133 136 274.806 24 0.00110872 8.57743 475444 0.0221277 13.1227 475444
  134 137 276.806 12 0.000965093 7.46629 460143 0.032284 14.1897 460143
  135 138 278.806 24 0.000846839 6.55143 349308 0.0425199 13.1234 349308
